movie_ID	genres
12261	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12262	{'id': 27_'name': 'Horror'}
12266	{'id': 18_'name': 'Drama'}
12268	{'id': 35_'name': 'Comedy'|'id': 9648_'name': 'Mystery'}
12270	{'id': 99_'name': 'Documentary'}
12271	{'id': 18_'name': 'Drama'}
12273	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
12276	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12277	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
12278	{'id': 35_'name': 'Comedy'}
12279	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 878_'name': 'Science Fiction'}
12280	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12281	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
12289	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'}
12308	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12309	{'id': 35_'name': 'Comedy'}
12310	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12311	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'}
12312	{'id': 35_'name': 'Comedy'}
12314	{'id': 10770_'name': 'TV Movie'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
12335	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 10402_'name': 'Music'}
12395	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
12400	{'id': 18_'name': 'Drama'}
12403	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'|'id': 12_'name': 'Adventure'}
12404	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12405	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12407	{'id': 18_'name': 'Drama'|'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'}
12408	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 10749_'name': 'Romance'}
12410	{'id': 18_'name': 'Drama'}
12411	{'id': 18_'name': 'Drama'}
12412	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
12416	{'id': 53_'name': 'Thriller'|'id': 35_'name': 'Comedy'}
12422	{'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'}
12424	
12427	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12428	{'id': 18_'name': 'Drama'}
12429	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
12432	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
12435	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12437	{'id': 14_'name': 'Fantasy'|'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12443	{'id': 18_'name': 'Drama'}
12444	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
12445	{'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'|'id': 12_'name': 'Adventure'}
12446	{'id': 18_'name': 'Drama'}
12447	{'id': 35_'name': 'Comedy'}
12448	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 10749_'name': 'Romance'}
12449	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
12450	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
12453	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12454	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12455	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
12456	{'id': 18_'name': 'Drama'|'id': 99_'name': 'Documentary'}
12470	{'id': 18_'name': 'Drama'}
12471	{'id': 18_'name': 'Drama'}
12472	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 878_'name': 'Science Fiction'}
12473	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'}
12475	{'id': 35_'name': 'Comedy'}
12476	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12477	{'id': 16_'name': 'Animation'|'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
12478	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12479	{'id': 35_'name': 'Comedy'}
12480	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12481	{'id': 28_'name': 'Action'}
12482	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
12483	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12484	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12485	{'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
12486	{'id': 35_'name': 'Comedy'|'id': 99_'name': 'Documentary'}
12487	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
12488	{'id': 53_'name': 'Thriller'}
12489	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
12490	{'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'}
12491	{'id': 18_'name': 'Drama'}
12493	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
12495	{'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
12496	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12497	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12498	{'id': 18_'name': 'Drama'}
12499	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
12500	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
12501	{'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'|'id': 10749_'name': 'Romance'}
12502	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12503	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'}
12504	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12505	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
12506	{'id': 18_'name': 'Drama'}
12508	{'id': 10402_'name': 'Music'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
12509	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12513	{'id': 18_'name': 'Drama'}
12516	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'}
12517	{'id': 27_'name': 'Horror'}
12518	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'|'id': 53_'name': 'Thriller'}
12519	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12520	{'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
12521	{'id': 53_'name': 'Thriller'|'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'}
12523	{'id': 18_'name': 'Drama'}
12524	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 53_'name': 'Thriller'}
12525	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12526	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12527	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12528	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 53_'name': 'Thriller'}
12529	{'id': 35_'name': 'Comedy'|'id': 37_'name': 'Western'}
12530	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12531	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12535	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
12536	{'id': 80_'name': 'Crime'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
12537	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12538	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12540	{'id': 35_'name': 'Comedy'}
12542	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
12543	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12544	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'}
12545	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10402_'name': 'Music'}
12547	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12548	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12554	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
12555	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12556	{'id': 14_'name': 'Fantasy'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12559	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
12560	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12561	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
12568	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12569	{'id': 35_'name': 'Comedy'}
12572	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12573	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12574	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
12575	{'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'}
12576	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 10752_'name': 'War'}
12577	{'id': 80_'name': 'Crime'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
12578	{'id': 99_'name': 'Documentary'|'id': 18_'name': 'Drama'}
12579	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
12580	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 36_'name': 'History'|'id': 27_'name': 'Horror'}
12582	{'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'}
12583	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'}
12584	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'}
12586	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12588	{'id': 18_'name': 'Drama'}
12589	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'|'id': 878_'name': 'Science Fiction'}
12590	{'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'}
12591	{'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
12593	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12594	{'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
12596	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12597	{'id': 80_'name': 'Crime'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
12598	{'id': 35_'name': 'Comedy'}
12599	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 878_'name': 'Science Fiction'|'id': 10751_'name': 'Family'}
12600	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 878_'name': 'Science Fiction'|'id': 10751_'name': 'Family'}
12600	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 878_'name': 'Science Fiction'|'id': 10751_'name': 'Family'}
12601	{'id': 27_'name': 'Horror'|'id': 10769_'name': 'Foreign'}
12602	{'id': 9648_'name': 'Mystery'|'id': 27_'name': 'Horror'|'id': 36_'name': 'History'}
12605	{'id': 18_'name': 'Drama'}
12606	{'id': 35_'name': 'Comedy'}
12607	{'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12608	{'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'}
12609	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'}
12610	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
12611	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12612	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
12613	{'id': 16_'name': 'Animation'|'id': 28_'name': 'Action'}
12614	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
12615	{'id': 18_'name': 'Drama'}
12616	{'id': 18_'name': 'Drama'}
12617	{'id': 53_'name': 'Thriller'}
12618	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12619	{'id': 9648_'name': 'Mystery'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12620	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
12621	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
12622	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
12623	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12625	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'}
12626	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12627	{'id': 18_'name': 'Drama'}
12628	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
12629	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12631	{'id': 35_'name': 'Comedy'}
12632	{'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'}
12633	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12634	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
12635	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'}
12636	{'id': 28_'name': 'Action'|'id': 10769_'name': 'Foreign'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
12637	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
12638	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12639	{'id': 37_'name': 'Western'}
12645	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
12646	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 14_'name': 'Fantasy'}
12647	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
12649	{'id': 35_'name': 'Comedy'}
12650	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12651	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'|'id': 28_'name': 'Action'}
12652	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12653	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
12655	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
12656	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12657	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
12658	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12659	{'id': 18_'name': 'Drama'}
12660	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'}
12661	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
12662	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12663	{'id': 28_'name': 'Action'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
12664	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12665	{'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12677	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12683	{'id': 28_'name': 'Action'|'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
12684	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
12685	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
12689	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'|'id': 10749_'name': 'Romance'}
12690	{'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'|'id': 80_'name': 'Crime'}
12695	{'id': 35_'name': 'Comedy'}
12696	{'id': 18_'name': 'Drama'}
12697	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
12698	{'id': 10752_'name': 'War'|'id': 99_'name': 'Documentary'|'id': 36_'name': 'History'}
12699	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12700	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12701	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
12702	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12703	{'id': 18_'name': 'Drama'}
12704	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'}
12705	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
12706	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12707	{'id': 18_'name': 'Drama'|'id': 12_'name': 'Adventure'|'id': 27_'name': 'Horror'}
12708	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12709	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12710	{'id': 35_'name': 'Comedy'}
12713	{'id': 18_'name': 'Drama'}
12714	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12715	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'}
12716	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
12717	{'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12718	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
12719	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
12720	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12721	{'id': 28_'name': 'Action'}
12722	{'id': 99_'name': 'Documentary'|'id': 10769_'name': 'Foreign'}
12723	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12724	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 35_'name': 'Comedy'}
12758	{'id': 37_'name': 'Western'}
12759	{'id': 27_'name': 'Horror'}
12761	{'id': 10402_'name': 'Music'|'id': 18_'name': 'Drama'}
12762	{'id': 35_'name': 'Comedy'}
12763	{'id': 10402_'name': 'Music'}
12764	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 10752_'name': 'War'}
12766	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'|'id': 10749_'name': 'Romance'}
12767	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
12770	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12771	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12772	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12774	{'id': 18_'name': 'Drama'}
12775	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
12776	{'id': 35_'name': 'Comedy'}
12777	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
12778	{'id': 35_'name': 'Comedy'}
12779	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12780	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
12781	{'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12783	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'}
12787	{'id': 18_'name': 'Drama'}
12790	{'id': 18_'name': 'Drama'}
12791	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
12793	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12794	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
12795	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12796	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12797	{'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'}
12799	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
12800	{'id': 80_'name': 'Crime'}
12802	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12806	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12807	{'id': 10749_'name': 'Romance'}
12808	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12811	{'id': 18_'name': 'Drama'}
12812	{'id': 18_'name': 'Drama'}
12816	{'id': 99_'name': 'Documentary'|'id': 10769_'name': 'Foreign'}
12818	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12819	{'id': 10751_'name': 'Family'|'id': 16_'name': 'Animation'}
12823	{'id': 18_'name': 'Drama'}
12826	{'id': 18_'name': 'Drama'}
12828	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
12831	
12832	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
12834	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
12837	{'id': 12_'name': 'Adventure'}
12838	{'id': 18_'name': 'Drama'}
12839	{'id': 35_'name': 'Comedy'}
12840	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
12855	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12877	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
12888	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
12889	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'|'id': 14_'name': 'Fantasy'}
12890	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12900	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
12901	{'id': 99_'name': 'Documentary'}
12902	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'}
12903	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'|'id': 10751_'name': 'Family'}
12911	{'id': 28_'name': 'Action'}
12912	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
12914	{'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'}
12919	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'|'id': 10751_'name': 'Family'}
12920	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
12921	{'id': 35_'name': 'Comedy'}
12924	{'id': 16_'name': 'Animation'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'}
